,YKR_ID,zipcode
3257,5865072,01350
3258,5865073,01350
3259,5865074,01350
3260,5865075,01350
3261,5865076,01360
3262,5865077,01360
3263,5865078,01360
3264,5865079,01360
3265,5865080,01360
3266,5865081,01360
3267,5865082,01360
3268,5865083,01360
3269,5865084,01360
3270,5865085,01360
3271,5865086,01260
3272,5865087,01260
3273,5865088,01260
3274,5865089,01260
3275,5865090,01260
3276,5865091,01260
3277,5865092,01260
3278,5865093,01260
3279,5865094,01260
3280,5865095,01260
3281,5865096,01260
3282,5865097,01260
3283,5865098,01260
3284,5865099,01200
3285,5865100,01200
3286,5865101,01200
3287,5865102,99999
3288,5866818,02860
3289,5866819,02860
3290,5866820,02860
3291,5866821,02860
3292,5866822,02860
3293,5866823,02860
3294,5866824,02860
3295,5866825,02820
3296,5866826,02820
3297,5866827,02820
3298,5866828,02820
3299,5866829,02820
3300,5866830,02820
3301,5866831,02820
3302,5866832,02820
3303,5866833,02820
3304,5866834,02820
3305,5866835,02820
3306,5866836,02820
3307,5866837,02820
3308,5866838,02820
3309,5866839,02820
3310,5866840,02820
3311,5866841,02820
3312,5866842,02820
3313,5866843,02820
3314,5866844,02740
3315,5866845,02740
3316,5866846,02740
3317,5866847,02740
3318,5866848,02740
3319,5866849,02740
3320,5866850,02740
3321,5866851,02740
3322,5866852,02940
3323,5866853,02940
3324,5866854,02940
3325,5866855,02940
3326,5866856,02940
3327,5866857,02940
3328,5866858,02970
3329,5866859,02970
3330,5866860,02940
3331,5866861,02940
3332,5866862,02940
3333,5866863,02940
3334,5866864,02970
3335,5866865,02970
3336,5866866,02970
3337,5866867,02970
3338,5866868,02970
3339,5866869,02970
3340,5866870,02970
3341,5866871,02970
3342,5866872,02970
3343,5866873,02970
3344,5866874,02970
3345,5866875,02970
3346,5866876,02970
3347,5866877,02970
3348,5866878,01680
3349,5866879,01680
3350,5866880,01680
3351,5866881,01680
3352,5866882,01680
3353,5866883,01730
3354,5866884,01730
3355,5866885,01730
3356,5866886,01730
3357,5866887,01730
3358,5866888,01730
3359,5866889,01730
3360,5866890,01730
3361,5866891,01730
3362,5866892,01730
3363,5866893,01730
3364,5866894,01730
3365,5866895,01730
3366,5866896,01730
3367,5866897,01730
3368,5866898,01730
3369,5866899,01740
3370,5866900,01740
3371,5866901,01740
3372,5866902,01740
3373,5866903,01740
3374,5866904,01740
3375,5866905,01740
3376,5866906,01740
3377,5866907,01740
3378,5866908,01740
3379,5866909,01530
3380,5866910,01530
3381,5866911,01530
3382,5866912,01530
3383,5866913,01530
3384,5866914,01530
3385,5866915,01530
3386,5866916,01530
3387,5866917,01530
3388,5866918,01530
3389,5866919,01530
3390,5866920,01530
3391,5866921,01530
3392,5866922,01530
3393,5866923,01530
3394,5866924,01530
3395,5866925,01510
3396,5866926,01510
3397,5866927,01510
3398,5866928,01510
3399,5866929,01300
3400,5866930,01300
3401,5866931,01300
3402,5866932,01350
3403,5866933,01350
3404,5866934,01350
3405,5866935,01350
3406,5866936,01350
3407,5866937,01350
3408,5866938,01350
3409,5866939,01370
3410,5866940,01370
3411,5866941,01370
3412,5866942,01370
3413,5866943,01370
3414,5866944,01370
3415,5866945,01370
3416,5866946,01380
3417,5866947,01380
3418,5866948,01380
3419,5866949,01260
3420,5866950,01260
3421,5866951,01260
3422,5866952,01260
3423,5866953,01260
3424,5866954,01260
3425,5866955,01260
3426,5866956,01260
3427,5866957,01260
3428,5866958,01260
3429,5866959,01260
3430,5866960,01260
3431,5866961,01260
3432,5866962,01200
3433,5866963,01200
3434,5866964,01200
3435,5866965,01200
3436,5868680,02860
3437,5868681,02860
3438,5868682,02860
3439,5868683,02860
3440,5868684,02860
3441,5868685,02860
3442,5868686,02860
3443,5868687,02820
3444,5868688,02820
3445,5868689,02820
3446,5868690,02820
3447,5868691,02820
3448,5868692,02820
3449,5868693,02820
3450,5868694,02820
3451,5868695,02820
3452,5868696,02820
3453,5868697,02820
3454,5868698,02820
3455,5868699,02820
3456,5868700,02820
3457,5868701,02820
3458,5868702,02820
3459,5868703,02820
3460,5868704,02820
3461,5868705,02740
3462,5868706,02740
3463,5868707,02740
3464,5868708,02740
3465,5868709,02740
3466,5868710,02740
3467,5868711,02740
3468,5868712,02740
3469,5868713,02740
3470,5868714,02740
3471,5868715,02940
3472,5868716,02940
3473,5868717,02940
3474,5868718,02940
3475,5868719,02940
3476,5868720,02940
3477,5868721,02970
3478,5868722,02940
3479,5868723,02940
3480,5868724,02940
3481,5868725,02920
3482,5868726,02920
3483,5868727,02920
3484,5868728,02970
3485,5868729,02970
3486,5868730,02970
3487,5868731,02970
3488,5868732,02970
3489,5868733,02970
3490,5868734,02970
3491,5868735,02970
3492,5868736,02970
3493,5868737,02970
3494,5868738,02970
3495,5868739,02970
3496,5868740,01680
3497,5868741,01680
3498,5868742,01680
3499,5868743,01680
3500,5868744,01680
3501,5868745,01680
3502,5868746,01730
3503,5868747,01730
3504,5868748,01730
3505,5868749,01730
3506,5868750,01730
3507,5868751,01730
3508,5868752,01730
3509,5868753,01730
3510,5868754,01730
3511,5868755,01730
3512,5868756,01730
3513,5868757,01730
3514,5868758,01730
3515,5868759,01730
3516,5868760,01740
3517,5868761,01740
3518,5868762,01740
3519,5868763,01740
3520,5868764,01740
3521,5868765,01740
3522,5868766,01740
3523,5868767,01740
3524,5868768,01740
3525,5868769,01740
3526,5868770,01740
3527,5868771,01530
3528,5868772,01530
3529,5868773,01530
3530,5868774,01530
3531,5868775,01530
3532,5868776,01510
3533,5868777,01530
3534,5868778,01530
3535,5868779,01530
3536,5868780,01530
3537,5868781,01530
3538,5868782,01530
3539,5868783,01530
3540,5868784,01530
3541,5868785,01530
3542,5868786,01530
3543,5868787,01510
3544,5868788,01510
3545,5868789,01510
3546,5868790,01300
3547,5868791,01300
3548,5868792,01300
3549,5868793,01300
3550,5868794,01300
3551,5868795,01350
3552,5868796,01350
3553,5868797,01350
3554,5868798,01350
3555,5868799,01350
3556,5868800,01370
3557,5868801,01370
3558,5868802,01370
3559,5868803,01370
3560,5868804,01370
3561,5868805,01370
3562,5868806,01370
3563,5868807,01370
3564,5868808,01380
3565,5868809,01380
3566,5868810,01380
3567,5868811,01260
3568,5868812,01260
3569,5868813,01260
3570,5868814,01260
3571,5868815,01260
3572,5868816,01260
3573,5868817,01260
3574,5868818,01260
3575,5868819,01260
3576,5868820,01260
3577,5868821,01260
3578,5868822,01260
3579,5868823,01200
3580,5868824,01200
3581,5868825,01200
3582,5868826,01200
3583,5868827,01200
3584,5868828,01200
3585,5870541,02860
3586,5870542,02860
3587,5870543,02860
3588,5870544,02860
3589,5870545,02860
3590,5870546,02860
3591,5870547,02860
3592,5870548,02820
3593,5870549,02820
3594,5870550,02820
3595,5870551,02820
3596,5870552,02820
3597,5870553,02820
3598,5870554,02820
3599,5870555,02820
3600,5870556,02820
3601,5870557,02820
3602,5870558,02820
3603,5870559,02820
3604,5870560,02820
3605,5870561,02820
3606,5870562,02820
3607,5870563,02820
3608,5870564,02820
3609,5870565,02820
3610,5870566,02740
3611,5870567,02740
3612,5870568,02740
3613,5870569,02740
3614,5870570,02740
3615,5870571,02740
3616,5870572,02740
3617,5870573,02740
3618,5870574,02740
3619,5870575,02740
3620,5870576,02740
3621,5870577,02940
3622,5870578,02940
3623,5870579,02940
3624,5870580,02940
3625,5870581,02940
3626,5870582,02940
3627,5870583,02940
3628,5870584,02940
3629,5870585,02940
3630,5870586,02920
3631,5870587,02920
3632,5870588,02920
3633,5870589,02920
3634,5870590,02920
3635,5870591,02920
3636,5870592,02920
3637,5870593,02970
3638,5870594,02970
3639,5870595,02970
3640,5870596,02970
3641,5870597,02970
3642,5870598,02970
3643,5870599,02970
3644,5870600,02970
3645,5870601,01680
3646,5870602,01680
3647,5870603,01680
3648,5870604,01680
3649,5870605,01680
3650,5870606,01680
3651,5870607,01730
3652,5870608,01730
3653,5870609,01730
3654,5870610,01730
3655,5870611,01730
3656,5870612,01730
3657,5870613,01730
3658,5870614,01730
3659,5870615,01730
3660,5870616,01730
3661,5870617,01730
3662,5870618,01730
3663,5870619,01730
3664,5870620,01730
3665,5870621,01740
3666,5870622,01740
3667,5870623,01740
3668,5870624,01740
3669,5870625,01740
3670,5870626,01740
3671,5870627,01740
3672,5870628,01740
3673,5870629,01740
3674,5870630,01740
3675,5870631,01740
3676,5870632,01740
3677,5870633,01530
3678,5870634,01530
3679,5870635,01530
3680,5870636,01530
3681,5870637,01510
3682,5870638,01510
3683,5870639,01510
3684,5870640,01510
3685,5870641,01510
3686,5870642,01530
3687,5870643,01530
3688,5870644,01530
3689,5870645,01530
3690,5870646,01530
3691,5870647,01530
3692,5870648,01510
3693,5870649,01510
3694,5870650,01300
3695,5870651,01300
3696,5870652,01300
3697,5870653,01300
3698,5870654,01300
3699,5870655,01300
3700,5870656,01300
3701,5870657,01300
3702,5870658,01300
3703,5870659,01300
3704,5870660,01300
3705,5870661,01370
3706,5870662,01370
3707,5870663,01370
3708,5870664,01370
3709,5870665,01370
3710,5870666,01370
3711,5870667,01370
3712,5870668,01370
3713,5870669,01380
3714,5870670,01380
3715,5870671,01260
3716,5870672,01260
3717,5870673,01260
3718,5870674,01260
3719,5870675,01260
3720,5870676,01260
3721,5870677,01260
3722,5870678,01260
3723,5870679,01260
3724,5870680,01260
3725,5870681,01260
3726,5870682,01260
3727,5870683,01260
3728,5870684,01200
3729,5870685,01200
3730,5870686,01200
3731,5870687,01200
3732,5870688,01200
3733,5870689,01200
3734,5872400,02860
3735,5872401,02860
3736,5872402,02860
3737,5872403,02860
3738,5872404,02860
3739,5872405,02860
3740,5872406,02860
3741,5872407,02860
3742,5872408,02820
3743,5872409,02820
3744,5872410,02820
3745,5872411,02820
3746,5872412,02820
3747,5872413,02820
3748,5872414,02820
3749,5872415,02820
3750,5872416,02820
3751,5872417,02820
3752,5872418,02820
3753,5872419,02820
3754,5872420,02820
3755,5872421,02820
3756,5872422,02820
3757,5872423,02820
3758,5872424,02820
3759,5872425,02820
3760,5872426,02740
3761,5872427,02740
3762,5872428,02740
3763,5872429,02740
3764,5872430,02740
3765,5872431,02740
3766,5872432,02740
3767,5872433,02740
3768,5872434,02740
3769,5872435,02740
3770,5872436,02740
3771,5872437,02740
3772,5872438,02940
3773,5872439,02940
3774,5872440,02940
3775,5872441,02940
3776,5872442,02940
3777,5872443,02940
3778,5872444,02940
3779,5872445,02920
3780,5872446,02920
3781,5872447,02920
3782,5872448,02920
3783,5872449,02920
3784,5872450,02920
3785,5872451,02920
3786,5872452,02920
3787,5872453,02920
3788,5872454,02970
3789,5872455,02970
3790,5872456,02970
3791,5872457,02970
3792,5872458,02970
3793,5872459,02970
3794,5872460,01680
3795,5872461,01680
3796,5872462,01680
3797,5872463,01680
3798,5872464,01680
3799,5872465,01680
3800,5872466,01680
3801,5872467,01680
3802,5872468,01730
3803,5872469,01730
3804,5872470,01730
3805,5872471,01720
3806,5872472,01730
3807,5872473,01730
3808,5872474,01730
3809,5872475,01730
3810,5872476,01730
3811,5872477,01730
3812,5872478,01730
3813,5872479,01730
3814,5872480,01740
3815,5872481,01740
3816,5872482,01740
3817,5872483,01740
3818,5872484,01740
3819,5872485,01740
3820,5872486,01740
3821,5872487,01740
3822,5872488,01740
3823,5872489,01740
3824,5872490,01740
3825,5872491,01740
3826,5872492,01740
3827,5872493,01740
3828,5872494,01530
3829,5872495,01530
3830,5872496,01530
3831,5872497,01510
3832,5872498,01510
3833,5872499,01510
3834,5872500,01510
3835,5872501,01510
3836,5872502,01510
3837,5872503,01530
3838,5872504,01530
3839,5872505,01530
3840,5872506,01530
3841,5872507,01510
3842,5872508,01510
3843,5872509,01300
3844,5872510,01300
3845,5872511,01300
3846,5872512,01300
3847,5872513,01300
3848,5872514,01300
3849,5872515,01300
3850,5872516,01300
3851,5872517,01300
3852,5872518,01300
3853,5872519,01300
3854,5872520,01370
3855,5872521,01370
3856,5872522,01370
3857,5872523,01370
3858,5872524,01370
3859,5872525,01370
3860,5872526,01370
3861,5872527,01380
3862,5872528,01380
3863,5872529,01380
3864,5872530,01380
3865,5872531,01260
3866,5872532,01260
3867,5872533,01260
3868,5872534,01260
3869,5872535,01260
3870,5872536,01260
3871,5872537,01260
3872,5872538,01260
3873,5872539,01260
3874,5872540,01260
3875,5872541,01260
3876,5872542,01260
3877,5872543,01200
3878,5872544,01200
3879,5872545,01200
3880,5872546,01200
3881,5872547,01200
3882,5872548,01200
3883,5872549,01200
3884,5872550,01200
3885,5874257,02860
3886,5874258,02860
3887,5874259,02860
3888,5874260,02860
3889,5874261,02860
3890,5874262,02860
3891,5874263,02860
3892,5874264,02860
3893,5874265,02860
3894,5874266,02820
3895,5874267,02820
3896,5874268,02820
3897,5874269,02820
3898,5874270,02820
3899,5874271,02820
3900,5874272,02820
3901,5874273,02820
3902,5874274,02820
3903,5874275,02820
3904,5874276,02820
3905,5874277,02820
3906,5874278,02820
3907,5874279,02820
3908,5874280,02820
3909,5874281,02820
3910,5874282,02820
3911,5874283,02740
3912,5874284,02740
3913,5874285,02740
3914,5874286,02740
3915,5874287,02740
3916,5874288,02740
3917,5874289,02740
3918,5874290,02740
3919,5874291,02740
3920,5874292,02740
3921,5874293,02740
3922,5874294,02740
3923,5874295,02740
3924,5874296,02740
3925,5874297,02940
3926,5874298,02940
3927,5874299,02940
3928,5874300,02940
3929,5874301,02940
3930,5874302,02940
3931,5874303,02920
3932,5874304,02920
3933,5874305,02920
3934,5874306,02920
3935,5874307,02920
3936,5874308,02920
3937,5874309,02920
3938,5874310,02920
3939,5874311,02920
3940,5874312,02920
3941,5874313,02970
3942,5874314,02970
3943,5874315,02970
3944,5874316,02970
3945,5874317,01680
3946,5874318,01680
3947,5874319,01680
3948,5874320,01680
3949,5874321,01680
3950,5874322,01680
3951,5874323,01680
3952,5874324,01680
3953,5874325,01720
3954,5874326,01720
3955,5874327,01720
3956,5874328,01720
3957,5874329,01720
3958,5874330,01720
3959,5874331,01730
3960,5874332,01730
3961,5874333,01730
3962,5874334,01730
3963,5874335,01730
3964,5874336,01730
3965,5874337,01730
3966,5874338,01740
3967,5874339,01740
3968,5874340,01740
3969,5874341,01740
3970,5874342,01740
3971,5874343,01740
3972,5874344,01740
3973,5874345,01740
3974,5874346,01740
3975,5874347,01740
3976,5874348,01740
3977,5874349,01690
3978,5874350,01740
3979,5874351,01740
3980,5874352,01740
3981,5874353,01510
3982,5874354,01510
3983,5874355,01510
3984,5874356,01510
3985,5874357,01510
3986,5874358,01510
3987,5874359,01510
3988,5874360,01510
3989,5874361,01510
3990,5874362,01530
3991,5874363,01530
3992,5874364,01530
3993,5874365,01510
3994,5874366,01510
3995,5874367,01300
3996,5874368,01300
3997,5874369,01300
3998,5874370,01300
3999,5874371,01300
4000,5874372,01300
4001,5874373,01300
4002,5874374,01300
4003,5874375,01300
4004,5874376,01300
4005,5874377,01300
4006,5874378,01370
4007,5874379,01370
4008,5874380,01370
4009,5874381,01370
4010,5874382,01370
4011,5874383,01370
4012,5874384,01370
4013,5874385,01380
4014,5874386,01380
4015,5874387,01380
4016,5874388,01380
4017,5874389,01260
4018,5874390,01260
4019,5874391,01260
4020,5874392,01260
4021,5874393,01260
4022,5874394,01260
4023,5874395,01260
4024,5874396,01260
4025,5874397,01260
4026,5874398,01260
4027,5874399,01260
4028,5874400,01200
4029,5874401,01200
4030,5874402,01200
4031,5874403,01200
4032,5874404,01200
4033,5874405,01200
4034,5874406,01200
4035,5874407,01200
4036,5874408,01200
4037,5876113,02860
4038,5876114,02860
4039,5876115,02860
4040,5876116,02860
4041,5876117,02860
4042,5876118,02860
4043,5876119,02860
4044,5876120,02860
4045,5876121,02860
4046,5876122,02860
4047,5876123,02820
4048,5876124,02820
4049,5876125,02820
4050,5876126,02820
4051,5876127,02820
4052,5876128,02820
4053,5876129,02820
4054,5876130,02820
4055,5876131,02820
4056,5876132,02820
4057,5876133,02820
4058,5876134,02820
4059,5876135,02820
4060,5876136,02820
4061,5876137,02820
4062,5876138,02820
4063,5876139,02740
4064,5876140,02740
4065,5876141,02740
4066,5876142,02740
4067,5876143,02740
4068,5876144,02740
4069,5876145,02740
4070,5876146,02740
4071,5876147,02740
4072,5876148,02740
4073,5876149,02740
4074,5876150,02740
4075,5876151,02740
4076,5876152,02740
4077,5876153,02740
4078,5876154,02740
4079,5876155,02940
4080,5876156,02940
4081,5876157,02940
4082,5876158,02940
4083,5876159,02920
4084,5876160,02920
4085,5876161,02920
4086,5876162,02920
4087,5876163,02920
4088,5876164,02920
4089,5876165,02920
4090,5876166,02920
4091,5876167,02920
4092,5876168,02920
4093,5876169,02970
4094,5876170,02970
4095,5876171,02970
4096,5876172,01680
4097,5876173,01680
4098,5876174,01680
4099,5876175,01680
4100,5876176,01680
4101,5876177,01680
4102,5876178,01680
4103,5876179,01680
4104,5876180,01680
4105,5876181,01720
4106,5876182,01720
4107,5876183,01720
4108,5876184,01720
4109,5876185,01720
4110,5876186,01720
4111,5876187,01730
4112,5876188,01730
4113,5876189,01730
4114,5876190,01730
4115,5876191,01730
4116,5876192,01730
4117,5876193,01670
4118,5876194,01670
4119,5876195,01670
4120,5876196,01740
4121,5876197,01740
4122,5876198,01740
4123,5876199,01740
4124,5876200,01740
4125,5876201,01740
4126,5876202,01740
4127,5876203,01740
4128,5876204,01690
4129,5876205,01690
4130,5876206,01690
4131,5876207,01740
4132,5876208,01740
4133,5876209,01510
4134,5876210,01510
4135,5876211,01510
4136,5876212,01510
4137,5876213,01510
4138,5876214,01510
4139,5876215,01510
4140,5876216,01510
4141,5876217,01510
4142,5876218,01510
4143,5876219,01510
4144,5876220,01510
4145,5876221,01510
4146,5876222,01510
4147,5876223,01300
4148,5876224,01300
4149,5876225,01300
4150,5876226,01300
4151,5876227,01300
4152,5876228,01300
4153,5876229,01300
4154,5876230,01300
4155,5876231,01300
4156,5876232,01300
4157,5876233,01300
4158,5876234,01370
4159,5876235,01370
4160,5876236,01370
4161,5876237,01370
4162,5876238,01370
4163,5876239,01370
4164,5876240,01380
4165,5876241,01380
4166,5876242,01380
4167,5876243,01380
4168,5876244,01380
4169,5876245,01260
4170,5876246,01260
4171,5876247,01260
4172,5876248,01260
4173,5876249,01260
4174,5876250,01260
4175,5876251,01260
4176,5876252,01260
4177,5876253,01260
4178,5876254,01260
4179,5876255,01260
4180,5876256,01200
4181,5876257,01200
4182,5876258,01200
4183,5876259,01200
4184,5876260,01200
4185,5876261,01200
4186,5876262,01200
4187,5876263,01200
4188,5876264,01200
4189,5876265,01200
4190,5876274,00890
4191,5876275,00890
4192,5876278,99999
4193,5876279,99999
4194,5877971,02860
4195,5877972,02860
4196,5877973,02860
4197,5877974,02860
4198,5877975,02860
4199,5877976,02860
4200,5877977,02860
4201,5877978,02820
4202,5877979,02820
4203,5877980,02820
4204,5877981,02820
4205,5877982,02820
4206,5877983,02820
4207,5877984,02820
4208,5877985,02820
4209,5877986,02820
4210,5877987,02820
4211,5877988,02820
4212,5877989,02820
4213,5877990,02820
4214,5877991,02820
4215,5877992,02820
4216,5877993,02820
4217,5877994,02740
4218,5877995,02740
4219,5877996,02740
4220,5877997,02740
4221,5877998,02740
4222,5877999,02740
4223,5878000,02740
4224,5878001,02740
4225,5878002,02740
4226,5878003,02740
4227,5878004,02740
4228,5878005,02740
4229,5878006,02740
4230,5878007,02740
4231,5878008,02740
4232,5878009,02740
4233,5878010,02940
4234,5878011,02940
4235,5878012,02940
4236,5878013,02940
4237,5878014,02920
4238,5878015,02920
4239,5878016,02920
4240,5878017,02920
4241,5878018,02920
4242,5878019,02920
4243,5878020,02920
4244,5878021,02920
4245,5878022,02920
4246,5878023,02920
4247,5878024,02920
4248,5878025,02920
4249,5878026,02920
4250,5878027,01680
4251,5878028,01680
4252,5878029,01680
4253,5878030,01680
4254,5878031,01680
4255,5878032,01680
4256,5878033,01680
4257,5878034,01680
4258,5878035,01720
4259,5878036,01720
4260,5878037,01720
4261,5878038,01720
4262,5878039,01720
4263,5878040,01720
4264,5878041,01730
4265,5878042,01730
4266,5878043,01730
4267,5878044,01730
4268,5878045,01730
4269,5878046,01730
4270,5878047,01770
4271,5878048,01670
4272,5878049,01670
4273,5878050,01670
4274,5878051,01670
4275,5878052,01740
4276,5878053,01740
4277,5878054,01740
4278,5878055,01740
4279,5878056,01740
4280,5878057,01740
4281,5878058,01690
4282,5878059,01690
4283,5878060,01690
4284,5878061,01690
4285,5878062,01740
4286,5878063,01740
4287,5878064,01510
4288,5878065,01510
4289,5878066,01510
4290,5878067,01510
4291,5878068,01510
4292,5878069,01510
4293,5878070,01510
4294,5878071,01510
4295,5878072,01510
4296,5878073,01510
4297,5878074,01510
4298,5878075,01510
4299,5878076,01510
4300,5878077,01510
4301,5878078,01300
4302,5878079,01300
4303,5878080,01300
4304,5878081,01300
4305,5878082,01300
4306,5878083,01300
4307,5878084,01300
4308,5878085,01300
4309,5878086,01300
4310,5878087,01300
4311,5878088,01300
4312,5878089,01300
4313,5878090,01370
4314,5878091,01370
4315,5878092,01370
4316,5878093,01370
4317,5878094,01370
4318,5878095,01380
4319,5878096,01380
4320,5878097,01380
4321,5878098,01380
4322,5878099,01380
4323,5878100,01260
4324,5878101,01260
4325,5878102,01260
4326,5878103,01260
4327,5878104,01260
4328,5878105,01260
4329,5878106,01260
4330,5878107,01260
4331,5878108,01260
4332,5878109,01260
4333,5878110,01260
4334,5878111,01200
4335,5878112,01200
4336,5878113,01200
4337,5878114,01200
4338,5878115,01200
4339,5878116,01200
4340,5878117,01200
4341,5878118,01200
4342,5878119,01200
4343,5878120,01200
4344,5878121,01200
4345,5878128,00890
4346,5878129,00890
4347,5878130,00890
4348,5878131,00890
4349,5878132,00890
4350,5878133,00890
4351,5878134,99999
4352,5878135,99999
4353,5879825,02860
4354,5879826,02860
4355,5879827,02860
4356,5879828,02860
4357,5879829,02860
4358,5879830,02860
4359,5879831,02860
4360,5879832,02860
4361,5879833,02820
4362,5879834,02820
4363,5879835,02820
4364,5879836,02820
4365,5879837,02820
4366,5879838,02820
4367,5879839,02820
4368,5879840,02820
4369,5879841,02820
4370,5879842,02820
4371,5879843,02820
4372,5879844,02820
4373,5879845,02820
4374,5879846,02820
4375,5879847,02820
4376,5879848,02740
4377,5879849,02740
4378,5879850,02740
4379,5879851,02740
4380,5879852,02740
4381,5879853,02740
4382,5879854,02740
4383,5879855,02740
4384,5879856,02740
4385,5879857,02740
4386,5879858,02740
4387,5879859,02740
4388,5879860,02740
4389,5879861,02740
4390,5879862,02740
4391,5879863,02740
4392,5879864,02940
4393,5879865,02940
4394,5879866,02940
4395,5879867,02940
4396,5879868,02920
4397,5879869,02920
4398,5879870,02920
4399,5879871,02920
4400,5879872,02920
4401,5879873,02920
4402,5879874,02920
4403,5879875,02920
4404,5879876,02920
4405,5879877,02920
4406,5879878,02920
4407,5879879,02920
4408,5879880,02920
4409,5879881,01680
4410,5879882,01680
4411,5879883,01680
4412,5879884,01680
4413,5879885,01680
4414,5879886,01680
4415,5879887,01680
4416,5879888,01680
4417,5879889,01720
4418,5879890,01720
4419,5879891,01720
4420,5879892,01720
4421,5879893,01720
4422,5879894,01720
4423,5879895,01620
4424,5879896,01620
4425,5879897,01620
4426,5879898,01620
4427,5879899,01770
4428,5879900,01770
4429,5879901,01670
4430,5879902,01670
4431,5879903,01670
4432,5879904,01670
4433,5879905,01670
4434,5879906,01740
4435,5879907,01740
4436,5879908,01740
4437,5879909,01740
4438,5879910,01740
4439,5879911,01690
4440,5879912,01690
4441,5879913,01690
4442,5879914,01690
4443,5879915,01690
4444,5879916,01690
4445,5879917,01690
4446,5879918,01510
4447,5879919,01510
4448,5879920,01510
4449,5879921,01510
4450,5879922,01510
4451,5879923,01510
4452,5879924,01510
4453,5879925,01510
4454,5879926,01510
4455,5879927,01510
4456,5879928,01510
4457,5879929,01510
4458,5879930,01510
4459,5879931,01510
4460,5879932,01300
4461,5879933,01300
4462,5879934,01300
4463,5879935,01300
4464,5879936,01300
4465,5879937,01300
4466,5879938,01300
4467,5879939,01300
4468,5879940,01300
4469,5879941,01300
4470,5879942,01300
4471,5879943,01300
4472,5879944,01370
4473,5879945,01370
4474,5879946,01370
4475,5879947,01370
4476,5879948,01380
4477,5879949,01380
4478,5879950,01380
4479,5879951,01380
4480,5879952,01380
4481,5879953,01260
4482,5879954,01260
4483,5879955,01260
4484,5879956,01260
4485,5879957,01260
4486,5879958,01260
4487,5879959,01260
4488,5879960,01260
4489,5879961,01260
4490,5879962,01260
4491,5879963,01260
4492,5879964,01200
4493,5879965,01200
4494,5879966,01200
4495,5879967,01200
4496,5879968,01200
4497,5879969,01200
4498,5879970,01200
4499,5879971,01200
4500,5879972,01200
4501,5879973,01200
4502,5879974,01200
4503,5879975,01200
4504,5879981,00890
4505,5879982,00890
4506,5879983,00890
4507,5879984,00890
4508,5879985,00890
4509,5879986,00890
4510,5879987,00890
4511,5879988,99999
4512,5881677,02860
4513,5881678,02860
4514,5881679,02860
4515,5881680,02860
4516,5881681,02860
4517,5881682,02860
4518,5881683,02860
4519,5881684,02860
4520,5881685,02860
4521,5881686,02820
4522,5881687,02820
4523,5881688,02820
4524,5881689,02820
4525,5881690,02820
4526,5881691,02820
4527,5881692,02820
4528,5881693,02820
4529,5881694,02820
4530,5881695,02820
4531,5881696,02820
4532,5881697,02820
4533,5881698,02820
4534,5881699,02820
4535,5881700,02740
4536,5881701,02740
4537,5881702,02740
4538,5881703,02740
4539,5881704,02740
4540,5881705,02740
4541,5881706,02740
4542,5881707,02740
4543,5881708,02740
4544,5881709,02740
4545,5881710,02740
4546,5881711,02740
4547,5881712,02740
4548,5881713,02740
4549,5881714,02740
4550,5881715,02740
4551,5881716,02740
4552,5881717,02940
4553,5881718,02940
4554,5881719,02940
4555,5881720,02940
4556,5881721,02940
4557,5881722,02940
4558,5881723,02940
4559,5881724,02940
4560,5881725,02920
4561,5881726,02920
4562,5881727,02920
4563,5881728,02920
4564,5881729,02920
4565,5881730,02920
4566,5881731,02920
4567,5881732,02920
4568,5881733,02920
4569,5881734,01680
4570,5881735,01680
4571,5881736,01680
4572,5881737,01680
4573,5881738,01680
4574,5881739,01680
4575,5881740,01680
4576,5881741,01680
4577,5881742,01720
4578,5881743,01720
4579,5881744,01720
4580,5881745,01720
4581,5881746,01720
4582,5881747,01720
4583,5881748,01620
4584,5881749,01620
4585,5881750,01620
4586,5881751,01620
4587,5881752,01620
4588,5881753,01620
4589,5881754,01620
4590,5881755,01620
4591,5881756,01670
4592,5881757,01670
4593,5881758,01670
4594,5881759,01740
4595,5881760,01740
4596,5881761,01740
4597,5881762,01740
4598,5881763,01740
4599,5881764,01690
4600,5881765,01690
4601,5881766,01690
4602,5881767,01690
4603,5881768,01690
4604,5881769,01690
4605,5881770,01690
4606,5881771,01510
4607,5881772,01510
4608,5881773,01510
4609,5881774,01510
4610,5881775,01510
4611,5881776,01510
4612,5881777,01510
4613,5881778,01510
4614,5881779,01510
4615,5881780,01510
4616,5881781,01510
4617,5881782,01510
4618,5881783,01510
4619,5881784,01510
4620,5881785,01300
4621,5881786,01300
4622,5881787,01300
4623,5881788,01300
4624,5881789,00750
4625,5881790,00750
4626,5881791,01300
4627,5881792,01300
4628,5881793,01300
4629,5881794,01300
4630,5881795,01300
4631,5881796,01300
4632,5881797,01300
4633,5881798,01370
4634,5881799,01380
4635,5881800,01380
4636,5881801,01380
4637,5881802,01380
4638,5881803,01380
4639,5881804,01380
4640,5881805,01380
4641,5881806,01200
4642,5881807,01260
4643,5881808,01260
4644,5881809,01260
4645,5881810,01260
4646,5881811,01260
4647,5881812,01260
4648,5881813,01260
4649,5881814,01260
4650,5881815,01260
4651,5881816,01260
4652,5881817,01200
4653,5881818,01200
4654,5881819,01200
